"","e.cum","delta_e.cum","e.cum_shift","e.rel","j.NH3","pmid","meas.tech","country","inst","ct","dt","air.temp","wind.2m","rain.rate","tan.app","app.rate","man.dm","man.ph","man.source","t.incorp","app.mthd","incorp"
"3309",0.0111423,0.0041782,0.0069641,0.000164948926720947,0.0020891,2272,"bLS","DK",205,7.8,2,6.7,2.4728,0,67.55,35,5.03,7.6,1,1000,2,0
"3310",0.0161313,0.004989,0.0111423,0.00023880532938564,0.0024945,2272,"bLS","DK",205,9.8,2,6.5,2.5527,0,67.55,35,5.03,7.6,1,1000,2,0
"3311",0.0222503,0.006119,0.0161313,0.00032939008142117,0.0030595,2272,"bLS","DK",205,11.8,2,6.6,2.7097,0,67.55,35,5.03,7.6,1,1000,2,0
"3312",0.0371093,0.014859,0.0222503,0.000549360473723168,0.00371475,2272,"bLS","DK",205,15.8,4,6.7,2.4723,0,67.55,35,5.03,7.6,1,1000,2,0
"3313",0.0578543,0.020745,0.0371093,0.000856466321243523,0.00518625,2272,"bLS","DK",205,19.8,4,7.1,3.5656,0,67.55,35,5.03,7.6,1,1000,2,0
"3314",0.0706683,0.012814,0.0578543,0.00104616284233901,0.0032035,2272,"bLS","DK",205,23.8,4,7.4,3.9981,0,67.55,35,5.03,7.6,1,1000,2,0
"3315",0.0902973,0.019629,0.0706683,0.00133674759437454,0.002453625,2272,"bLS","DK",205,31.8,8,6.4,2.6956,0,67.55,35,5.03,7.6,1,1000,2,0
"3316",0.1088083,0.018511,0.0902973,0.00161078164322724,0.002313875,2272,"bLS","DK",205,39.8,8,6.4,2.0102,0,67.55,35,5.03,7.6,1,1000,2,0
"3317",0.1270983,0.01829,0.1088083,0.00188154404145078,0.00228625,2272,"bLS","DK",205,47.8,8,4.3,1.2812,0,67.55,35,5.03,7.6,1,1000,2,0
"3318",0.1634883,0.03639,0.1270983,0.00242025610658771,0.00454875,2272,"bLS","DK",205,55.8,8,6.5,1.4814,0,67.55,35,5.03,7.6,1,1000,2,0
"3319",0.1982383,0.03475,0.1634883,0.00293468985936343,0.00434375,2272,"bLS","DK",205,63.8,8,6.9,2.2816,0,67.55,35,5.03,7.6,1,1000,2,0
"3320",0.2238283,0.02559,0.1982383,0.00331352035529238,0.00319875,2272,"bLS","DK",205,71.8,8,7.3,3.3575,0,67.55,35,5.03,7.6,1,1000,2,0
"3321",0.2302583,0.00643000000000002,0.2238283,0.00340870910436714,0.000803750000000002,2272,"bLS","DK",205,79.8,8,5.9,3.116,0,67.55,35,5.03,7.6,1,1000,2,0
"3322",0.2400983,0.00983999999999999,0.2302583,0.00355437897853442,0.00123,2272,"bLS","DK",205,87.8,8,5.7,3.2444,0,67.55,35,5.03,7.6,1,1000,2,0
"3323",0.2374183,-0.00267999999999999,0.2400983,0.00351470466321244,-0.000334999999999998,2272,"bLS","DK",205,95.8,8,6,3.9045,0,67.55,35,5.03,7.6,1,1000,2,0
"3324",0.2097483,-0.02767,0.2374183,0.00310508216136195,-0.00345875,2272,"bLS","DK",205,103.8,8,5.7,4.1537,0,67.55,35,5.03,7.6,1,1000,2,0
"3325",0.1794783,-0.03027,0.2097483,0.00265696965210955,-0.00378375,2272,"bLS","DK",205,111.8,8,4.8,2.4945,0,67.55,35,5.03,7.6,1,1000,2,0
"3326",0.1550783,-0.0244,0.1794783,0.00229575573649149,-0.00305,2272,"bLS","DK",205,119.8,8,4.3,1.7706,0,67.55,35,5.03,7.6,1,1000,2,0
"3327",0.1451683,-0.00990999999999997,0.1550783,0.00214904959289415,-0.00123875,2272,"bLS","DK",205,127.8,8,4.7,3.157,0,67.55,35,5.03,7.6,1,1000,2,0
"3328",0.1379183,-0.00725000000000001,0.1451683,0.00204172168763879,-0.000906249999999999,2272,"bLS","DK",205,135.8,8.00000000000001,3.4,1.6756,0,67.55,35,5.03,7.6,1,1000,2,0
"3329",0.1505683,0.01265,0.1379183,0.00222899037749815,0.00158125,2272,"bLS","DK",205,143.8,8,3.5,1.6996,0,67.55,35,5.03,7.6,1,1000,2,0
"3330",0.2008683,0.0503,0.1505683,0.00297362398223538,0.0062875,2272,"bLS","DK",205,151.8,8,2.1,1.951,0,67.55,35,5.03,7.6,1,1000,2,0
"3331",0.2283083,0.02744,0.2008683,0.00337984159881569,0.00343,2272,"bLS","DK",205,159.8,8,1.8,1.4982,0,67.55,35,5.03,7.6,1,1000,2,0
"3332",0.2392783,0.01097,0.2283083,0.00354223982235381,0.00146266666666667,2272,"bLS","DK",205,167.3,7.5,-0.1,1.4982,0,67.55,35,5.03,7.6,1,1000,2,0
"3333",0.663204292,0.663204292,0,0.00981797619541081,0.390120171764706,2273,"bLS","DK",205,1.7,1.7,6.3,2.7161,0,67.55,35,5.03,7.6,1,1000,1,0
"3334",1.199284292,0.53608,0.663204292,0.0177540235677276,0.26804,2273,"bLS","DK",205,3.7,2,6.85,2.8094,0,67.55,35,5.03,7.6,1,1000,1,0
"3335",1.633484292,0.4342,1.199284292,0.024181854803849,0.2171,2273,"bLS","DK",205,5.7,2,6.85,2.5624,0,67.55,35,5.03,7.6,1,1000,1,0
"3336",1.968484292,0.335,1.633484292,0.029141144219097,0.1675,2273,"bLS","DK",205,7.7,2,6.75,2.6276,0,67.55,35,5.03,7.6,1,1000,1,0
"3337",2.241284292,0.2728,1.968484292,0.0331796342264989,0.1364,2273,"bLS","DK",205,9.7,2,6.55,2.5743,0,67.55,35,5.03,7.6,1,1000,1,0
"3338",2.479984292,0.2387,2.241284292,0.0367133129829756,0.11935,2273,"bLS","DK",205,11.7,2,6.55,2.2358,0,67.55,35,5.03,7.6,1,1000,1,0
"3339",2.984384292,0.5044,2.479984292,0.0441803744189489,0.1261,2273,"bLS","DK",205,15.7,4,6.7,2.5239,0,67.55,35,5.03,7.6,1,1000,1,0
"3340",3.514684292,0.5303,2.984384292,0.0520308555440415,0.132575,2273,"bLS","DK",205,19.7,4,6.95,3.7333,0,67.55,35,5.03,7.6,1,1000,1,0
"3341",3.917684292,0.403,3.514684292,0.0579968066913398,0.10075,2273,"bLS","DK",205,23.7,4,7.3,3.9934,0,67.55,35,5.03,7.6,1,1000,1,0
"3342",4.286884292,0.369200000000001,3.917684292,0.063462387742413,0.0461500000000001,2273,"bLS","DK",205,31.7,8,6.4,2.7294,0,67.55,35,5.03,7.6,1,1000,1,0
"3343",4.432184292,0.1453,4.286884292,0.0656133870022206,0.0181625,2273,"bLS","DK",205,39.7,8,6.5,1.8703,0,67.55,35,5.03,7.6,1,1000,1,0
"3344",4.561084292,0.1289,4.432184292,0.067521603138416,0.0161125,2273,"bLS","DK",205,47.7,8,4.25,1.1584,0,67.55,35,5.03,7.6,1,1000,1,0
"3345",4.770184292,0.2091,4.561084292,0.0706170879644708,0.0261375,2273,"bLS","DK",205,55.7,8,6.75,1.8498,0,67.55,35,5.03,7.6,1,1000,1,0
"3346",4.903284292,0.1331,4.770184292,0.0725874802664693,0.0166375,2273,"bLS","DK",205,63.7,8,7.05,2.465,0,67.55,35,5.03,7.6,1,1000,1,0
"3347",5.027384292,0.1241,4.903284292,0.0744246379274612,0.0155125,2273,"bLS","DK",205,71.7,8,7.15,3.1477,0,67.55,35,5.03,7.6,1,1000,1,0
"3348",5.167484292,0.140099999999999,5.027384292,0.0764986571724648,0.0175124999999999,2273,"bLS","DK",205,79.7,8,5.95,2.3416,0,67.55,35,5.03,7.6,1,1000,1,0
"3349",5.318284292,0.1508,5.167484292,0.0787310776017765,0.01885,2273,"bLS","DK",205,87.7,8,5.65,3.0668,0,67.55,35,5.03,7.6,1,1000,1,0
"3350",5.551084292,0.2328,5.318284292,0.0821774136491488,0.0291,2273,"bLS","DK",205,95.7,8,5.9,4.5295,0,67.55,35,5.03,7.6,1,1000,1,0
"3351",5.693284292,0.1422,5.551084292,0.084282520977054,0.017775,2273,"bLS","DK",205,103.7,8,5.7,4.4736,0,67.55,35,5.03,7.6,1,1000,1,0
"3352",5.798584292,0.1053,5.693284292,0.085841366276832,0.0131625,2273,"bLS","DK",205,111.7,8,4.8,3.3112,0,67.55,35,5.03,7.6,1,1000,1,0
"3353",5.919384292,0.1208,5.798584292,0.0876296712361214,0.0151,2273,"bLS","DK",205,119.7,8,4.4,2.1997,0,67.55,35,5.03,7.6,1,1000,1,0
"3354",6.031084292,0.1117,5.919384292,0.0892832611695041,0.0139625,2273,"bLS","DK",205,127.7,8,4.65,2.7175,0,67.55,35,5.03,7.6,1,1000,1,0
"3355",6.130384292,0.0993000000000004,6.031084292,0.0907532833752776,0.0124125000000001,2273,"bLS","DK",205,135.7,7.99999999999999,3.5,1.7883,0,67.55,35,5.03,7.6,1,1000,1,0
"3356",6.228184292,0.0978000000000003,6.130384292,0.09220109980755,0.012225,2273,"bLS","DK",205,143.7,8,3.25,1.61,0,67.55,35,5.03,7.6,1,1000,1,0
"3357",6.324884292,0.0966999999999993,6.228184292,0.0936326320059215,0.0120874999999999,2273,"bLS","DK",205,151.7,8,2.3,1.61,0,67.55,35,5.03,7.6,1,1000,1,0
"3358",6.421584292,0.0967000000000002,6.324884292,0.0950641642042931,0.0120875,2273,"bLS","DK",205,159.7,8,1.9,1.61,0,67.55,35,5.03,7.6,1,1000,1,0
"3359",6.518184292,0.0965999999999996,6.421584292,0.0964942160177646,0.0120749999999999,2273,"bLS","DK",205,167.7,8,-0.1,1.61,0,67.55,35,5.03,7.6,1,1000,1,0
"3360",3.0066,3.0066,0,0.0404091177893662,0.131390114932483,2445,"Inversion Dispersion small plots","FR",208,22.883,22.883,5.98,1.3389,0.6,74.404,36.619,3.675,7.81,1,1000,1,0
"3361",3.2245,0.2179,3.0066,0.0433377237782915,0.00968444444444443,2445,"Inversion Dispersion small plots","FR",208,45.383,22.5,4.68,1.1647,0.062222,74.404,36.619,3.675,7.81,1,1000,1,0
"3362",3.8798,0.6553,3.2245,0.0521450459652707,0.00663615097167509,2445,"Inversion Dispersion small plots","FR",208,144.13,98.747,10.6,1.8069,0.0040506,74.404,36.619,3.675,7.81,1,1000,1,0
"3363",0.20307,0.20307,0,0.00864532334284133,0.00904543429844098,2446,"Inversion Dispersion small plots","FR",208,22.45,22.45,5.98,1.3389,0.6,23.489,36.635,1.59,7.69,1,1000,1,0
"3364",0.20973,0.00666,0.20307,0.00892886031759547,0.000296,2446,"Inversion Dispersion small plots","FR",208,44.95,22.5,4.68,1.1647,0.062222,23.489,36.635,1.59,7.69,1,1000,1,0
"3365",0.088439,-0.121291,0.20973,0.00376512410064285,-0.00122826329113924,2446,"Inversion Dispersion small plots","FR",208,143.7,98.75,10.6,1.8069,0.0040506,23.489,36.635,1.59,7.69,1,1000,1,0
"3366",22.151,22.151,0,0.34903252237489,5.33759036144578,2447,"Inversion Dispersion small plots","FR",208,4.15,4.15,11.9,3.2344,0,63.464,30.793,6.869,7.95,1,1000,1,0
"3367",32.834,10.683,22.151,0.517364174965335,0.491172413793104,2447,"Inversion Dispersion small plots","FR",208,25.9,21.75,5.36,2.0369,0,63.464,30.793,6.869,7.95,1,1000,1,0
"3368",35.101,2.267,32.834,0.55308521366444,0.11195061728395,2447,"Inversion Dispersion small plots","FR",208,46.15,20.25,6.58,1.343,0,63.464,30.793,6.869,7.95,1,1000,1,0
"3369",37.325,2.224,35.101,0.588128702886676,0.0232271540469974,2447,"Inversion Dispersion small plots","FR",208,141.9,95.75,10.9,1.7123,0,63.464,30.793,6.869,7.95,1,1000,1,0
"3370",37.677,0.351999999999997,37.325,0.593675154418253,0.0121379310344826,2447,"Inversion Dispersion small plots","FR",208,170.9,29,5.82,1.5557,0.034483,63.464,30.793,6.869,7.95,1,1000,1,0
"3371",10.248,10.248,0,0.163348582176387,2.02261827224821,2448,"Inversion Dispersion small plots","FR",208,5.0667,5.0667,11.3,3.2344,0,62.737,31.911,4.078,7.73,1,1000,1,0
"3372",14.465,4.217,10.248,0.230565694884996,0.191679204374486,2448,"Inversion Dispersion small plots","FR",208,27.067,22.0003,5.36,2.0369,0,62.737,31.911,4.078,7.73,1,1000,1,0
"3373",15.605,1.14,14.465,0.248736790091971,0.0562962962962963,2448,"Inversion Dispersion small plots","FR",208,47.317,20.25,6.58,1.343,0,62.737,31.911,4.078,7.73,1,1000,1,0
"3374",17.311,1.706,15.605,0.275929674673638,0.0178166741512015,2448,"Inversion Dispersion small plots","FR",208,143.07,95.753,10.9,1.7123,0,62.737,31.911,4.078,7.73,1,1000,1,0
"3375",17.926,0.614999999999998,17.311,0.285732502351085,0.0212068965517241,2448,"Inversion Dispersion small plots","FR",208,172.07,29,5.82,1.5557,0.034483,62.737,31.911,4.078,7.73,1,1000,1,0
"3376",5.2827,5.2827,0,0.116075234558678,1.15259747343617,2449,"Inversion Dispersion small plots","FR",208,4.5833,4.5833,11,3.2456,0,45.511,60.36,0.772,7.47,1,1000,1,0
"3377",6.8062,1.5235,5.2827,0.149550658082661,0.0655277272394912,2449,"Inversion Dispersion small plots","FR",208,27.833,23.2497,5.69,2.0929,0,45.511,60.36,0.772,7.47,1,1000,1,0
"3378",7.095,0.2888,6.8062,0.155896376700138,0.0142617283950617,2449,"Inversion Dispersion small plots","FR",208,48.083,20.25,6.58,1.343,0,45.511,60.36,0.772,7.47,1,1000,1,0
"3379",7.6159,0.5209,7.095,0.167341961284085,0.00544037933303393,2449,"Inversion Dispersion small plots","FR",208,143.83,95.747,10.9,1.7123,0,45.511,60.36,0.772,7.47,1,1000,1,0
"3380",7.6352,0.0193000000000003,7.6159,0.167766034585045,0.000665517241379321,2449,"Inversion Dispersion small plots","FR",208,172.83,29,5.82,1.5557,0.034483,45.511,60.36,0.772,7.47,1,1000,1,0
"3381",7.4173,7.4173,0,0.0901043501500261,0.341025287356322,2453,"Inversion Dispersion small plots","FR",208,21.75,21.75,2.54,1.4251,0,82.319,31.908,7.111,8.1,1,1000,1,0
"3382",16.608,9.1907,7.4173,0.201751721959693,0.311549152542373,2453,"Inversion Dispersion small plots","FR",208,51.25,29.5,5.07,2.3713,0,82.319,31.908,7.111,8.1,1,1000,1,0
"3383",22.776,6.168,16.608,0.276679745866689,0.0629387755102041,2453,"Inversion Dispersion small plots","FR",208,149.25,98,8.4,1.8127,0.19592,82.319,31.908,7.111,8.1,1,1000,1,0
"3384",5.577,5.577,0,0.0570577944200608,0.289714285714286,2454,"Inversion Dispersion small plots","FR",208,19.25,19.25,1.94,1.1629,0,97.743,36.012,6.583,8.1,1,1000,1,0
"3385",13.567,7.99,5.577,0.138802778715611,0.270847457627119,2454,"Inversion Dispersion small plots","FR",208,48.75,29.5,5.07,2.3713,0,97.743,36.012,6.583,8.1,1,1000,1,0
"3386",21.511,7.944,13.567,0.220077141074041,0.0810612244897959,2454,"Inversion Dispersion small plots","FR",208,146.75,98,8.4,1.8127,0.19592,97.743,36.012,6.583,8.1,1,1000,1,0
"3387",0.43334,0.43334,0,0.012880156937344,0.0240744444444444,2455,"Inversion Dispersion small plots","FR",208,18,18,1.61,1.0591,0,33.644,26.749,7.469,6.6,1,1000,1,0
"3388",1.3964,0.96306,0.43334,0.0415051717988349,0.0326461016949153,2455,"Inversion Dispersion small plots","FR",208,47.5,29.5,5.07,2.3713,0,33.644,26.749,7.469,6.6,1,1000,1,0
"3389",1.9381,0.5417,1.3964,0.05760611104506,0.00552755102040816,2455,"Inversion Dispersion small plots","FR",208,145.5,98,8.4,1.8127,0.19592,33.644,26.749,7.469,6.6,1,1000,1,0
"3390",10.196,10.196,0,0.23209123398056,1.52179104477612,2456,"Inversion Dispersion small plots","FR",208,6.7,6.7,23.9,2.939,0,43.931,15.638,7.6,8.2,1,23,1,1
"3391",10.893,0.697000000000001,10.196,0.247957023514147,0.045704918032787,2456,"Inversion Dispersion small plots","FR",208,21.95,15.25,15.1,0.74562,0,43.931,15.638,7.6,8.2,1,23,1,1
"3392",11.16,0.266999999999999,10.893,0.254034736291002,0.0355999999999999,2456,"Inversion Dispersion small plots","FR",208,29.45,7.5,22.9,2.6668,0,43.931,15.638,7.6,8.2,1,23,1,1
"3393",11.219,0.0589999999999993,11.16,0.255377751473902,0.00363076923076919,2456,"Inversion Dispersion small plots","FR",208,45.7,16.25,17.5,2.2314,0.93538,43.931,15.638,7.6,8.2,1,23,1,1
"3394",11.241,0.0220000000000002,11.219,0.25587853679634,0.000916666666666677,2456,"Inversion Dispersion small plots","FR",208,69.7,24,12.2,1.3715,0,43.931,15.638,7.6,8.2,1,23,1,1
"3395",11.333,0.0920000000000005,11.241,0.257972729962896,0.00191666666666668,2456,"Inversion Dispersion small plots","FR",208,117.7,48,15.4,2.9716,0.18333,43.931,15.638,7.6,8.2,1,23,1,1
"3396",3.7734,3.7734,0,0.0787158145065398,1.00624,2459,"Inversion Dispersion small plots","FR",208,3.75,3.75,11.1,1.5021,0,47.937,12.401,6.1,7.9,1,1000,1,0
"3397",5.4887,1.7153,3.7734,0.114498195548324,0.11247868852459,2459,"Inversion Dispersion small plots","FR",208,19,15.25,4.13,0.77937,0,47.937,12.401,6.1,7.9,1,1000,1,0
"3398",7.3718,1.8831,5.4887,0.153781004234725,0.25108,2459,"Inversion Dispersion small plots","FR",208,26.5,7.5,11.8,2.3838,0,47.937,12.401,6.1,7.9,1,1000,1,0
"3399",7.5077,0.135899999999999,7.3718,0.15661597513403,0.00876774193548384,2459,"Inversion Dispersion small plots","FR",208,42,15.5,5.79,0.38751,0.025806,47.937,12.401,6.1,7.9,1,1000,1,0
"3400",8.0645,0.556800000000001,7.5077,0.168231220143105,0.0224969696969697,2459,"Inversion Dispersion small plots","FR",208,66.75,24.75,7.91,1.2409,0,47.937,12.401,6.1,7.9,1,1000,1,0
"3401",8.6117,0.5472,8.0645,0.179646202307195,0.00757370242214533,2459,"Inversion Dispersion small plots","FR",208,139,72.25,9.34,1.7089,0,47.937,12.401,6.1,7.9,1,1000,1,0
"3402",6.26,6.26,0,0.111731843575419,1.92615384615385,2460,"Inversion Dispersion small plots","FR",208,3.25,3.25,9.38,1.132,0,56.027,23.085,4.9,7.9,1,1000,1,0
"3403",7.5006,1.2406,6.26,0.133874738965142,0.275688888888889,2460,"Inversion Dispersion small plots","FR",208,7.75,4.5,11.3,1.4804,0,56.027,23.085,4.9,7.9,1,1000,1,0
"3404",8.6474,1.1468,7.5006,0.154343441554965,0.0728126984126983,2460,"Inversion Dispersion small plots","FR",208,23.5,15.75,4.13,0.77937,0,56.027,23.085,4.9,7.9,1,1000,1,0
"3405",10.293,1.6456,8.6474,0.183714994556196,0.219413333333333,2460,"Inversion Dispersion small plots","FR",208,31,7.5,11.8,2.3838,0,56.027,23.085,4.9,7.9,1,1000,1,0
"3406",10.48,0.187000000000001,10.293,0.187052671033609,0.0120645161290323,2460,"Inversion Dispersion small plots","FR",208,46.5,15.5,5.79,0.38751,0.025806,56.027,23.085,4.9,7.9,1,1000,1,0
"3407",11.101,0.621,10.48,0.198136612704589,0.0250909090909091,2460,"Inversion Dispersion small plots","FR",208,71.25,24.75,7.91,1.2409,0,56.027,23.085,4.9,7.9,1,1000,1,0
"3408",11.983,0.882,11.101,0.213879022614097,0.0122076124567474,2460,"Inversion Dispersion small plots","FR",208,143.5,72.25,9.34,1.7089,0,56.027,23.085,4.9,7.9,1,1000,1,0
"3409",2.4778,2.4778,0,0.0526038681188035,0.825933333333333,2461,"Inversion Dispersion small plots","FR",208,3,3,11,1.4586,0,47.103,23.542,4,7.5,1,1000,1,0
"3410",4.8844,2.4066,2.4778,0.103696155234274,0.155264516129032,2461,"Inversion Dispersion small plots","FR",208,18.5,15.5,4.13,0.77937,0,47.103,23.542,4,7.5,1,1000,1,0
"3411",7.2074,2.323,4.8844,0.153013608475044,0.309733333333333,2461,"Inversion Dispersion small plots","FR",208,26,7.5,11.8,2.3838,0,47.103,23.542,4,7.5,1,1000,1,0
"3412",7.8902,0.6828,7.2074,0.167509500456446,0.0440516129032258,2461,"Inversion Dispersion small plots","FR",208,41.5,15.5,5.79,0.38751,0.025806,47.103,23.542,4,7.5,1,1000,1,0
"3413",8.6861,0.7959,7.8902,0.184406513385559,0.0321575757575757,2461,"Inversion Dispersion small plots","FR",208,66.25,24.75,7.91,1.2409,0,47.103,23.542,4,7.5,1,1000,1,0
"3414",9.9978,1.3117,8.6861,0.212253996560729,0.0181550173010381,2461,"Inversion Dispersion small plots","FR",208,138.5,72.25,9.34,1.7089,0,47.103,23.542,4,7.5,1,1000,1,0
"3415",16.288,16.288,0,0.365587053621529,2.32685714285714,2462,"Inversion Dispersion small plots","FR",208,7,7,11.6,6.2332,0.028571,44.553,20.17,6,7.9333,1,1000,1,0
"3416",17.709,1.421,16.288,0.397481651067268,0.0916774193548387,2462,"Inversion Dispersion small plots","FR",208,22.5,15.5,4.82,2.8802,0.28387,44.553,20.17,6,7.9333,1,1000,1,0
"3417",18.765,1.056,17.709,0.42118375866945,0.132,2462,"Inversion Dispersion small plots","FR",208,30.5,8,9.14,4.5732,0.2,44.553,20.17,6,7.9333,1,1000,1,0
"3418",19.555,0.789999999999999,18.765,0.438915449015779,0.0471641791044776,2462,"Inversion Dispersion small plots","FR",208,47.25,16.75,6.8,3.0781,0.047761,44.553,20.17,6,7.9333,1,1000,1,0
"3419",20.453,0.898,19.555,0.459071218548695,0.0378105263157895,2462,"Inversion Dispersion small plots","FR",208,71,23.75,10.6,4.837,0.042105,44.553,20.17,6,7.9333,1,1000,1,0
"3420",21.538,1.085,20.453,0.48342423630283,0.0151748251748252,2462,"Inversion Dispersion small plots","FR",208,142.5,71.5,8.91,3.7597,0.11748,44.553,20.17,6,7.9333,1,1000,1,0
"3421",7.3974,7.3974,0,0.186741726200995,1.05677142857143,2463,"Inversion Dispersion small plots","FR",208,7,7,11.6,6.2407,0.028571,39.613,17.827,4.8,8.1333,1,1000,1,0
"3422",8.629,1.2316,7.3974,0.21783252972509,0.079458064516129,2463,"Inversion Dispersion small plots","FR",208,22.5,15.5,4.82,2.8837,0.28387,39.613,17.827,4.8,8.1333,1,1000,1,0
"3423",9.7821,1.1531,8.629,0.246941660565976,0.1441375,2463,"Inversion Dispersion small plots","FR",208,30.5,8,9.14,4.5787,0.2,39.613,17.827,4.8,8.1333,1,1000,1,0
"3424",10.501,0.7189,9.7821,0.2650897432661,0.0429194029850746,2463,"Inversion Dispersion small plots","FR",208,47.25,16.75,6.8,3.0818,0.047761,39.613,17.827,4.8,8.1333,1,1000,1,0
"3425",11.355,0.854000000000001,10.501,0.286648322520385,0.0359578947368421,2463,"Inversion Dispersion small plots","FR",208,71,23.75,10.6,4.8429,0.042105,39.613,17.827,4.8,8.1333,1,1000,1,0
"3426",12.401,1.046,11.355,0.313053795471184,0.0146293706293706,2463,"Inversion Dispersion small plots","FR",208,142.5,71.5,8.91,3.7642,0.11748,39.613,17.827,4.8,8.1333,1,1000,1,0
"3427",5.3138,5.3138,0,0.274444788761492,1.04534455963646,2464,"Inversion Dispersion small plots","FR",208,5.0833,5.0833,12,6.281,0.039344,19.362,18.369,3.1667,7.9,1,1000,1,0
"3428",6.0786,0.7648,5.3138,0.313944840409049,0.0493428905075582,2464,"Inversion Dispersion small plots","FR",208,20.583,15.4997,4.82,2.882,0.28387,19.362,18.369,3.1667,7.9,1,1000,1,0
"3429",6.6615,0.5829,6.0786,0.344050201425473,0.0728625000000001,2464,"Inversion Dispersion small plots","FR",208,28.583,8,9.14,4.576,0.2,19.362,18.369,3.1667,7.9,1,1000,1,0
