"","scenario","pmid","strategy","group_temp","group_wind","group_rain","ct","tan.app","app.rate","man.dm","man.ph","man.source","t.incorp","app.mthd","incorp","air_temp_1","air_temp_2","air_temp_3","air_temp_4","air_temp_5","air_temp_6","wind.2m_1","wind.2m_2","wind.2m_3","wind.2m_4","wind.2m_5","wind.2m_6","rain.rate_1","rain.rate_2","rain.rate_3","rain.rate_4","rain.rate_5","rain.rate_6"
"128",22,128,"Broadcast",1,1,2,72,36.7,36.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"129",22,129,"Trailing hose",1,1,2,72,36.7,36.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"130",22,130,"Trailing shoe",1,1,2,72,36.7,36.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"131",22,131,"Open slot",1,1,2,72,36.7,36.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"132",22,132,"Closed slot",1,1,2,72,36.7,36.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"133",23,133,"Incorporation",1,1,2,72,36.7,36.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"134",23,134,"Broadcast",1,1,2,72,36.7,36.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"135",23,135,"Trailing hose",1,1,2,72,36.7,36.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"136",23,136,"Trailing shoe",1,1,2,72,36.7,36.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"137",23,137,"Open slot",1,1,2,72,36.7,36.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"138",23,138,"Closed slot",1,1,2,72,36.7,36.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"139",24,139,"Incorporation",1,1,2,72,36.7,36.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"140",24,140,"Broadcast",1,1,2,72,36.7,36.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"141",24,141,"Trailing hose",1,1,2,72,36.7,36.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"142",24,142,"Trailing shoe",1,1,2,72,36.7,36.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"143",24,143,"Open slot",1,1,2,72,36.7,36.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"144",24,144,"Closed slot",1,1,2,72,36.7,36.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"145",25,145,"Incorporation",1,1,2,72,80.3,18.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"146",25,146,"Broadcast",1,1,2,72,80.3,18.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"147",25,147,"Trailing hose",1,1,2,72,80.3,18.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"148",25,148,"Trailing shoe",1,1,2,72,80.3,18.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"149",25,149,"Open slot",1,1,2,72,80.3,18.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"150",25,150,"Closed slot",1,1,2,72,80.3,18.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"151",26,151,"Incorporation",1,1,2,72,80.3,18.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"152",26,152,"Broadcast",1,1,2,72,80.3,18.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"153",26,153,"Trailing hose",1,1,2,72,80.3,18.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"154",26,154,"Trailing shoe",1,1,2,72,80.3,18.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"155",26,155,"Open slot",1,1,2,72,80.3,18.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"156",26,156,"Closed slot",1,1,2,72,80.3,18.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"157",27,157,"Incorporation",1,1,2,72,80.3,18.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"158",27,158,"Broadcast",1,1,2,72,80.3,18.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"159",27,159,"Trailing hose",1,1,2,72,80.3,18.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"160",27,160,"Trailing shoe",1,1,2,72,80.3,18.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"161",27,161,"Open slot",1,1,2,72,80.3,18.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"162",27,162,"Closed slot",1,1,2,72,80.3,18.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"163",28,163,"Incorporation",1,1,2,72,80.3,18.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"164",28,164,"Broadcast",1,1,2,72,80.3,18.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"165",28,165,"Trailing hose",1,1,2,72,80.3,18.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"166",28,166,"Trailing shoe",1,1,2,72,80.3,18.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"167",28,167,"Open slot",1,1,2,72,80.3,18.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"168",28,168,"Closed slot",1,1,2,72,80.3,18.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"169",29,169,"Incorporation",1,1,2,72,80.3,36.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"170",29,170,"Broadcast",1,1,2,72,80.3,36.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"171",29,171,"Trailing hose",1,1,2,72,80.3,36.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"172",29,172,"Trailing shoe",1,1,2,72,80.3,36.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"173",29,173,"Open slot",1,1,2,72,80.3,36.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"174",29,174,"Closed slot",1,1,2,72,80.3,36.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"175",30,175,"Incorporation",1,1,2,72,80.3,36.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"176",30,176,"Broadcast",1,1,2,72,80.3,36.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"177",30,177,"Trailing hose",1,1,2,72,80.3,36.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"178",30,178,"Trailing shoe",1,1,2,72,80.3,36.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"179",30,179,"Open slot",1,1,2,72,80.3,36.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"180",30,180,"Closed slot",1,1,2,72,80.3,36.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"181",31,181,"Incorporation",1,1,2,72,80.3,36.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"182",31,182,"Broadcast",1,1,2,72,80.3,36.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"183",31,183,"Trailing hose",1,1,2,72,80.3,36.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"184",31,184,"Trailing shoe",1,1,2,72,80.3,36.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"185",31,185,"Open slot",1,1,2,72,80.3,36.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"186",31,186,"Closed slot",1,1,2,72,80.3,36.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"187",32,187,"Incorporation",1,1,2,72,80.3,36.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"188",32,188,"Broadcast",1,1,2,72,80.3,36.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"189",32,189,"Trailing hose",1,1,2,72,80.3,36.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"190",32,190,"Trailing shoe",1,1,2,72,80.3,36.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"191",32,191,"Open slot",1,1,2,72,80.3,36.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"192",32,192,"Closed slot",1,1,2,72,80.3,36.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,2.3,2.3,1.8,1.4,1.4,2.2,0.3,0.2,0.3,0.4,0.3,0.1
"193",33,193,"Incorporation",1,2,1,72,36.7,18.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"194",33,194,"Broadcast",1,2,1,72,36.7,18.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"195",33,195,"Trailing hose",1,2,1,72,36.7,18.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"196",33,196,"Trailing shoe",1,2,1,72,36.7,18.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"197",33,197,"Open slot",1,2,1,72,36.7,18.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"198",33,198,"Closed slot",1,2,1,72,36.7,18.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"199",34,199,"Incorporation",1,2,1,72,36.7,18.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"200",34,200,"Broadcast",1,2,1,72,36.7,18.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"201",34,201,"Trailing hose",1,2,1,72,36.7,18.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"202",34,202,"Trailing shoe",1,2,1,72,36.7,18.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"203",34,203,"Open slot",1,2,1,72,36.7,18.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"204",34,204,"Closed slot",1,2,1,72,36.7,18.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"205",35,205,"Incorporation",1,2,1,72,36.7,18.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"206",35,206,"Broadcast",1,2,1,72,36.7,18.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"207",35,207,"Trailing hose",1,2,1,72,36.7,18.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"208",35,208,"Trailing shoe",1,2,1,72,36.7,18.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"209",35,209,"Open slot",1,2,1,72,36.7,18.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"210",35,210,"Closed slot",1,2,1,72,36.7,18.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"211",36,211,"Incorporation",1,2,1,72,36.7,18.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"212",36,212,"Broadcast",1,2,1,72,36.7,18.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"213",36,213,"Trailing hose",1,2,1,72,36.7,18.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"214",36,214,"Trailing shoe",1,2,1,72,36.7,18.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"215",36,215,"Open slot",1,2,1,72,36.7,18.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"216",36,216,"Closed slot",1,2,1,72,36.7,18.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"217",37,217,"Incorporation",1,2,1,72,36.7,36.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"218",37,218,"Broadcast",1,2,1,72,36.7,36.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"219",37,219,"Trailing hose",1,2,1,72,36.7,36.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"220",37,220,"Trailing shoe",1,2,1,72,36.7,36.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"221",37,221,"Open slot",1,2,1,72,36.7,36.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"222",37,222,"Closed slot",1,2,1,72,36.7,36.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"223",38,223,"Incorporation",1,2,1,72,36.7,36.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"224",38,224,"Broadcast",1,2,1,72,36.7,36.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"225",38,225,"Trailing hose",1,2,1,72,36.7,36.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"226",38,226,"Trailing shoe",1,2,1,72,36.7,36.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"227",38,227,"Open slot",1,2,1,72,36.7,36.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"228",38,228,"Closed slot",1,2,1,72,36.7,36.7,3.8,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"229",39,229,"Incorporation",1,2,1,72,36.7,36.7,8.2,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"230",39,230,"Broadcast",1,2,1,72,36.7,36.7,8.2,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"231",39,231,"Trailing hose",1,2,1,72,36.7,36.7,8.2,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"232",39,232,"Trailing shoe",1,2,1,72,36.7,36.7,8.2,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"233",39,233,"Open slot",1,2,1,72,36.7,36.7,8.2,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"234",39,234,"Closed slot",1,2,1,72,36.7,36.7,8.2,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"235",40,235,"Incorporation",1,2,1,72,36.7,36.7,8.2,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"236",40,236,"Broadcast",1,2,1,72,36.7,36.7,8.2,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"237",40,237,"Trailing hose",1,2,1,72,36.7,36.7,8.2,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"238",40,238,"Trailing shoe",1,2,1,72,36.7,36.7,8.2,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"239",40,239,"Open slot",1,2,1,72,36.7,36.7,8.2,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"240",40,240,"Closed slot",1,2,1,72,36.7,36.7,8.2,7.5,1,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"241",41,241,"Incorporation",1,2,1,72,80.3,18.7,3.8,7.5,0,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"242",41,242,"Broadcast",1,2,1,72,80.3,18.7,3.8,7.5,0,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"243",41,243,"Trailing hose",1,2,1,72,80.3,18.7,3.8,7.5,0,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"244",41,244,"Trailing shoe",1,2,1,72,80.3,18.7,3.8,7.5,0,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"245",41,245,"Open slot",1,2,1,72,80.3,18.7,3.8,7.5,0,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"246",41,246,"Closed slot",1,2,1,72,80.3,18.7,3.8,7.5,0,1000,4,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"247",42,247,"Incorporation",1,2,1,72,80.3,18.7,3.8,7.5,1,0,0,1,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"248",42,248,"Broadcast",1,2,1,72,80.3,18.7,3.8,7.5,1,1000,0,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"249",42,249,"Trailing hose",1,2,1,72,80.3,18.7,3.8,7.5,1,1000,1,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"250",42,250,"Trailing shoe",1,2,1,72,80.3,18.7,3.8,7.5,1,1000,3,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
"251",42,251,"Open slot",1,2,1,72,80.3,18.7,3.8,7.5,1,1000,2,0,11.2,10.8,8.7,8,8.1,9.2,5,4.6,3.8,3.7,3.7,4.1,0,0,0,0,0,0
