"","e.cum","e.rel","pmid","meas.tech","country","inst","ct","tan.app","app.rate","man.dm","man.ph","man.source","t.incorp","air_temp_1","air_temp_2","air_temp_3","air_temp_4","air_temp_5","air_temp_6","wind.2m_1","wind.2m_2","wind.2m_3","wind.2m_4","wind.2m_5","wind.2m_6","rain.rate_1","rain.rate_2","rain.rate_3","rain.rate_4","rain.rate_5","rain.rate_6","app.mthd_bc","app.mthd_bsth","app.mthd_ts","app.mthd_os","incorp_none","incorp_shallow"
"158",5.3342,0.0548560263266146,1193,"zinst","DK",205,142.75,97.24,37.4,3.7,5.8,0,1000,7.98842882999033,7.51160845939049,6.72887569702971,5.94513098598262,5.16138627493553,6.34582561944848,5.47387153695485,5.42114691395734,5.02380566520332,4.6253244353596,4.22684320551587,2.98487775270381,0,4.13652509439358e-05,0.000153306837060534,0.000265481887500861,0.000377656937941187,0.000563245076277043,0,1,0,0,1,0
"159",11.622,0.0905633912569158,1194,"zinst","DK",205,144.22,128.33,31.3,5.9,6.1,0,1000,4.26685875,5.87503009921921,5.81795683855104,5.75810735998963,5.69825788142821,6.8930640330407,3.766921166875,4.22256828606794,3.82485415629691,3.42571798377082,3.02658181124472,3.44517891976582,0.43248092825,0.000718642749999998,0,0,0,0.000166284572550343,0,1,0,0,1,0
"160",9.0008,0.0701379256604068,1195,"zinst","DK",205,144.22,128.33,31.3,5.9,6.1,0,1000,4.26685875,5.87503009921921,5.81795683855104,5.75810735998963,5.69825788142821,6.8930640330407,3.766921166875,4.22256828606794,3.82485415629691,3.42571798377082,3.02658181124472,3.44517891976582,0.43248092825,0.000718642749999998,0,0,0,0.000166284572550343,0,1,0,0,1,0
"161",11.227,0.0896725239616613,1196,"zinst","DK",205,144.8,125.2,31.3,6,6.1,0,1000,4.12060875,5.82955194901205,5.82205681117577,5.76190733973925,5.70175786830273,6.89376126563082,3.712735541875,4.22632637733633,3.85219687373122,3.45106004872107,3.04992322371092,3.44882799659159,0.3638512915625,0.0105233471875,0,0,0,0.00016342250870229,0,1,0,0,1,0
"162",14.035,0.112100638977636,1197,"zinst","DK",205,144.8,125.2,31.3,6,6.1,0,1000,4.12060875,5.82955194901205,5.82205681117577,5.76190733973925,5.70175786830273,6.89376126563082,3.712735541875,4.22632637733633,3.85219687373122,3.45106004872107,3.04992322371092,3.44882799659159,0.3638512915625,0.0105233471875,0,0,0,0.00016342250870229,0,1,0,0,1,0
"163",5.3561,0.0550812422871246,1198,"zinst","DK",205,146.88,97.24,37.4,3.9,5.9,0,1000,4.9037037037037,4.48703302852141,4.71512698483299,4.94641284526086,5.17769870568874,6.87150466471023,4.89350740740741,4.40152639114711,4.071144046613,3.74156169550327,3.41197934439354,3.4814549240401,0.162505555555556,0.0926528745772526,0.0748238333407463,0.0572523348752391,0.0396808364097318,0.00101590543373888,0,1,0,0,1,0
"164",3.8717,0.0398159193747429,1199,"zinst","DK",205,146.88,97.24,37.4,3.9,5.9,0,1000,4.9037037037037,4.48703302852141,4.71512698483299,4.94641284526086,5.17769870568874,6.87150466471023,4.89350740740741,4.40152639114711,4.071144046613,3.74156169550327,3.41197934439354,3.4814549240401,0.162505555555556,0.0926528745772526,0.0748238333407463,0.0572523348752391,0.0396808364097318,0.00101590543373888,0,1,0,0,1,0
"165",4.832,0.0407798126424171,1200,"zinst","DK",205,146.65,118.49,28.9,5.3,7.1,0,1000,4.825,4.30376792879214,4.58048240557119,4.85719688235023,5.13391135912927,6.88260028216022,4.8351875,4.24897274362404,3.9209000599548,3.59282737628557,3.26475469261634,3.4730631495614,0.171875,0.116352672600655,0.0932931328690679,0.070233593137481,0.047174053405894,0.00102845742310436,0,0,0,1,1,0
"166",8.7937,0.0742147016625876,1201,"zinst","DK",205,146.65,118.49,28.9,5.3,7.1,0,1000,4.825,4.30376792879214,4.58048240557119,4.85719688235023,5.13391135912927,6.88260028216022,4.8351875,4.24897274362404,3.9209000599548,3.59282737628557,3.26475469261634,3.4730631495614,0.171875,0.116352672600655,0.0932931328690679,0.070233593137481,0.047174053405894,0.00102845742310436,0,0,0,1,1,0
"167",20.546,0.164105431309904,1202,"zinst","DK",205,145.95,125.2,31.3,5.6,7.2,0,1000,3.5780487804878,5.11932191332589,5.2286755945289,5.3239908497355,5.4193061049421,6.88224285577245,4.6467756097561,4.1070921601459,3.76612664537959,3.42710934566077,3.08809204594195,3.45574379483775,0.715407317073171,0.0518771248676338,0.0362264089977601,0.0269274526998046,0.0176284964018491,0.000447332277046019,0,1,0,0,1,0
"168",22.412,0.179009584664537,1203,"zinst","DK",205,145.95,125.2,31.3,5.6,7.2,0,1000,3.5780487804878,5.11932191332589,5.2286755945289,5.3239908497355,5.4193061049421,6.88224285577245,4.6467756097561,4.1070921601459,3.76612664537959,3.42710934566077,3.08809204594195,3.45574379483775,0.715407317073171,0.0518771248676338,0.0362264089977601,0.0269274526998046,0.0176284964018491,0.000447332277046019,0,1,0,0,1,0
"169",26.38,0.301004107713373,1204,"zinst","DK",205,166.53,87.64,31.3,1.9,7.9,0,1000,15.7375,15.9315266816495,14.9489311660482,13.9663356504469,12.9837401348456,12.8962268919623,3.2271875,3.63252704750954,3.37259917420164,3.11267130089374,2.85274342758585,2.66472321962496,0,0.000409750169863586,0.00150241728949982,0.00259508440913605,0.00368775152877228,0.000628197972275493,0,1,0,0,1,0
"170",36.483,0.416282519397535,1205,"zinst","DK",205,166.53,87.64,31.3,1.9,7.9,0,1000,15.7375,15.9315266816495,14.9489311660482,13.9663356504469,12.9837401348456,12.8962268919623,3.2271875,3.63252704750954,3.37259917420164,3.11267130089374,2.85274342758585,2.66472321962496,0,0.000409750169863586,0.00150241728949982,0.00259508440913605,0.00368775152877228,0.000628197972275493,0,1,0,0,1,0
"171",36.205,0.385569755058573,1206,"zinst","DK",205,164.65,93.9,31.3,1.9,7.9,0,1000,16.2253118231384,15.705235339254,14.6440071637204,13.5818782732496,12.5197493827788,12.9637808921785,3.61986880274852,3.68611005088576,3.372690799026,3.05863962475212,2.74458845047824,2.68608622675446,0,0.000474782207504958,0.00175019632492105,0.00302694304672802,0.004303689768535,0.000630203000648727,0,1,0,0,1,0
"172",34.358,0.365899893503727,1207,"zinst","DK",205,164.65,93.9,31.3,1.9,7.9,0,1000,16.2253118231384,15.705235339254,14.6440071637204,13.5818782732496,12.5197493827788,12.9637808921785,3.61986880274852,3.68611005088576,3.372690799026,3.05863962475212,2.74458845047824,2.68608622675446,0,0.000474782207504958,0.00175019632492105,0.00302694304672802,0.004303689768535,0.000630203000648727,0,1,0,0,1,0
"173",23.914,0.2634570893467,1208,"zinst","DK",205,165.78,90.77,31.3,2.4,6.7,0,1000,16.1139240506329,15.8825927721226,14.8054128292131,13.7282328863037,12.6510529433942,12.9476984498115,3.54857594936709,3.62009667689988,3.33647519793181,3.05285371896375,2.76923223999569,2.6843275233912,0,0.000449631065869553,0.00160996930037163,0.0027703075348737,0.00393064576937577,0.000630181007518247,0,1,0,0,1,0
"174",30.932,0.340773383276413,1209,"zinst","DK",205,165.78,90.77,31.3,2.4,6.7,0,1000,16.1139240506329,15.8825927721226,14.8054128292131,13.7282328863037,12.6510529433942,12.9476984498115,3.54857594936709,3.62009667689988,3.33647519793181,3.05285371896375,2.76923223999569,2.6843275233912,0,0.000449631065869553,0.00160996930037163,0.0027703075348737,0.00393064576937577,0.000630181007518247,0,1,0,0,1,0
"175",23.068,0.272961779671045,1210,"zinst","DK",205,165.02,84.51,31.3,2.8,6.6,0,1000,16.22812375,15.6895521695306,14.5494788597215,13.4044856791662,12.2594924986109,12.9211642028814,3.61575495375,3.68365190087535,3.35847405411777,3.03006306891849,2.70165208371921,2.68326123032445,0,0.00045285583567664,0.00170639411843944,0.00296649278991059,0.00422659146138174,0.000633737066729741,0,1,0,0,1,0
"176",17.783,0.210424801798604,1211,"zinst","DK",205,165.02,84.51,31.3,2.8,6.6,0,1000,16.22812375,15.6895521695306,14.5494788597215,13.4044856791662,12.2594924986109,12.9211642028814,3.61575495375,3.68365190087535,3.35847405411777,3.03006306891849,2.70165208371921,2.68326123032445,0,0.00045285583567664,0.00170639411843944,0.00296649278991059,0.00422659146138174,0.000633737066729741,0,1,0,0,1,0
"177",9.951,0.120940690325717,1212,"zinst","DK",205,167.17,82.28,37.4,7.5,6.1,1,1000,19.7793603636545,19.0961304646512,17.3326315789474,15.2835087719298,13.2343859649123,13.9960075458666,2.29356800239334,3.23538133395383,3.22866631578947,2.97030842105263,2.71195052631579,2.2004102090785,0,0,0,0,0,0.00034752853304981,0,1,0,0,1,0
"178",10.986,0.133519688867282,1213,"zinst","DK",205,167.17,82.28,37.4,7.5,6.1,1,1000,19.7793603636545,19.0961304646512,17.3326315789474,15.2835087719298,13.2343859649123,13.9960075458666,2.29356800239334,3.23538133395383,3.22866631578947,2.97030842105263,2.71195052631579,2.2004102090785,0,0,0,0,0,0.00034752853304981,0,1,0,0,1,0
"179",11.92,0.132798573975045,1214,"zinst","DK",205,167.78,89.76,37.4,7.4,6.1,1,1000,19.9060444722831,19.5479029591273,17.8432964196672,15.735231042614,13.6271656655608,13.9889538710791,2.25980347635453,3.15273195766801,3.184783229394,2.95676082444275,2.7287384194915,2.20265744556667,0,0,0,0,0,0.000343029332982805,0,1,0,0,1,0
"180",16.183,0.180291889483066,1215,"zinst","DK",205,167.78,89.76,37.4,7.4,6.1,1,1000,19.9060444722831,19.5479029591273,17.8432964196672,15.735231042614,13.6271656655608,13.9889538710791,2.25980347635453,3.15273195766801,3.184783229394,2.95676082444275,2.7287384194915,2.20265744556667,0,0,0,0,0,0.000343029332982805,0,1,0,0,1,0
"181",34.51,0.4083540409419,1216,"zinst","DK",205,165.75,84.51,31.3,7,7.4,1,1000,19.7,18.3193141920886,16.3703986892409,14.279425762659,12.2154450033499,13.959597322257,3.470675,3.31190190079582,3.08865161114145,2.84928202387454,2.61369902697932,2.21412802943418,0,0,0,0,0,0.000348015911624429,0,1,0,0,1,0
"182",34.111,0.403632706188617,1217,"zinst","DK",205,165.75,84.51,31.3,7,7.4,1,1000,19.7,18.3193141920886,16.3703986892409,14.279425762659,12.2154450033499,13.959597322257,3.470675,3.31190190079582,3.08865161114145,2.84928202387454,2.61369902697932,2.21412802943418,0,0,0,0,0,0.000348015911624429,0,1,0,0,1,0
"183",25.267,0.310481690833129,1218,"zinst","DK",205,164.98,81.38,31.3,6.4,6.4,1,1000,19.275,17.3436475409836,15.4360655737705,13.5344262295082,11.7441050148206,13.985085830784,3.758375,3.17363217213115,2.93597540983607,2.78509016393443,2.64514549029097,2.2022984310119,0,0,0,0,0,0.000348655012792223,0,1,0,0,1,0
"184",13.991,0.171921848119931,1219,"zinst","DK",205,164.98,81.38,31.3,6.4,6.4,1,1000,19.275,17.3436475409836,15.4360655737705,13.5344262295082,11.7441050148206,13.985085830784,3.758375,3.17363217213115,2.93597540983607,2.78509016393443,2.64514549029097,2.2022984310119,0,0,0,0,0,0.000348655012792223,0,1,0,0,1,0
"185",16.383,0.1905,1220,"zinst","DK",205,166.97,86,34.4,6.5,7.3,1,1000,19.9188909055455,19.096884726609,17.2772054302736,15.21364494039,13.1500844505064,14.0004806151279,2.99470776396118,3.35915898376459,3.22167806548271,2.96149983604588,2.70132160660905,2.20178238785589,0,0,0,0,0,0.000344033746249592,0,0,0,1,1,0
"186",14.453,0.168548104956268,1221,"zinst","DK",205,166.97,85.75,34.3,6.5,7.3,1,1000,19.9188909055455,19.096884726609,17.2772054302736,15.21364494039,13.1500844505064,14.0004806151279,2.99470776396118,3.35915898376459,3.22167806548271,2.96149983604588,2.70132160660905,2.20178238785589,0,0,0,0,0,0.000344033746249592,0,0,0,1,1,0
"187",12.412,0.172412835115988,1222,"zinst","DK",205,142.2,71.99,31.3,6.4,6.4,1,1000,15.57307597211,15.9287452330106,14.9383549593138,13.5849689567086,12.2315829541033,11.6324043101408,2.35957909242257,2.12046355467639,2.0560503042299,2.03874951982992,2.02144873542995,3.38497122621817,0,0,0,0,0,0.00042203612470866,0,1,0,0,1,0
"188",11.249,0.15625781358522,1223,"zinst","DK",205,142.2,71.99,31.3,6.4,6.4,1,1000,15.57307597211,15.9287452330106,14.9383549593138,13.5849689567086,12.2315829541033,11.6324043101408,2.35957909242257,2.12046355467639,2.0560503042299,2.03874951982992,2.02144873542995,3.38497122621817,0,0,0,0,0,0.00042203612470866,0,1,0,0,1,0
"189",14.289,0.188808139534884,1224,"zinst","DK",205,143.33,75.68,34.4,7.4,7.4,1,1000,15.725,15.9454862125372,14.8118069755214,13.3395863761173,11.8673657767132,11.6306288262117,2.49275,2.013375,1.9175,1.9175,1.9175,3.38663485568101,0,0,0,0,0,0.000417051519156497,0,0,0,1,1,0
"190",14.107,0.186403276955603,1225,"zinst","DK",205,143.33,75.68,34.4,7.4,7.4,1,1000,15.725,15.9454862125372,14.8118069755214,13.3395863761173,11.8673657767132,11.6306288262117,2.49275,2.013375,1.9175,1.9175,1.9175,3.38663485568101,0,0,0,0,0,0.000417051519156497,0,0,0,1,1,0
"191",31.107,0.451742666279408,1226,"zinst","DK",205,141.07,68.86,31.3,6.8,7.8,1,1000,15.7983050847458,15.4477543630237,14.3035608308605,12.9741839762611,11.6448071216617,11.6074053714468,1.6523,2.12920326409496,2.17513916913947,2.12051602373887,2.06589287833828,3.39601257316414,0,0,0,0,0,0.000427079490121035,0,1,0,0,1,0
"192",25.605,0.371841417368574,1227,"zinst","DK",205,141.07,68.86,31.3,6.8,7.8,1,1000,15.7983050847458,15.4477543630237,14.3035608308605,12.9741839762611,11.6448071216617,11.6074053714468,1.6523,2.12920326409496,2.17513916913947,2.12051602373887,2.06589287833828,3.39601257316414,0,0,0,0,0,0.000427079490121035,0,1,0,0,1,0
"193",12.549,0.190917389319945,1228,"zinst","DK",205,142.95,65.73,31.3,5.8,6.5,1,1000,15.6967229508197,15.8639020807111,14.7513360890606,13.2677896953346,11.7842433016086,11.6352567659108,2.55467361926229,2.21942927231642,2.10125845711175,2.0461997433704,1.99114102962905,3.39496655504443,0,0,0,0,0,0.000413087203891535,0,1,0,0,1,0
"194",13.675,0.208048075460216,1229,"zinst","DK",205,142.95,65.73,31.3,5.8,6.5,1,1000,15.6967229508197,15.8639020807111,14.7513360890606,13.2677896953346,11.7842433016086,11.6352567659108,2.55467361926229,2.21942927231642,2.10125845711175,2.0461997433704,1.99114102962905,3.39496655504443,0,0,0,0,0,0.000413087203891535,0,1,0,0,1,0
"195",10.935,0.208842627960275,1230,"zinst","DK",205,138.05,52.36,37.4,7,6.3,1,1000,15.2189496501369,12.4977440346014,11.7092917108159,11.3832667699079,11.0572418289999,11.6479095400832,2.07046831457256,1.88886198634048,1.97801431249491,2.13189808460347,2.28578185671204,3.45795862276935,0,0,0,0,0,0.000438054433514778,0,1,0,0,1,0
"196",9.4027,0.179577922077922,1231,"zinst","DK",205,138.05,52.36,37.4,7,6.3,1,1000,15.2189496501369,12.4977440346014,11.7092917108159,11.3832667699079,11.0572418289999,11.6479095400832,2.07046831457256,1.88886198634048,1.97801431249491,2.13189808460347,2.28578185671204,3.45795862276935,0,0,0,0,0,0.000438054433514778,0,1,0,0,1,0
"197",9.2701,0.117002398081535,1232,"zinst","DK",205,141.25,79.23,28.5,1.98,7.85,0,1000,12.7902777777778,13.4888888888889,13.4281969049074,12.3176135206679,11.177316228874,9.88841927403795,3.12679682539683,2.32415555555556,1.61550374305495,1.55739883255277,1.51770562682414,2.65061038160815,0.425297619047619,0.0666666666666667,0.00178571428571429,0,0,0.00209507991245173,0,0,0,1,1,0
"198",8.4208,0.106282973621103,1233,"zinst","DK",205,141.25,79.23,28.5,1.98,7.85,0,1000,12.7902777777778,13.4888888888889,13.4281969049074,12.3176135206679,11.177316228874,9.88841927403795,3.12679682539683,2.32415555555556,1.61550374305495,1.55739883255277,1.51770562682414,2.65061038160815,0.425297619047619,0.0666666666666667,0.00178571428571429,0,0,0.00209507991245173,0,0,0,1,1,0
"199",10.656,0.131191135734072,1234,"zinst","DK",205,142.22,81.225,28.5,2.07,7.83,0,1000,13.3901578609337,13.7296815022305,13.662854486592,12.4232640789118,11.1836736712316,9.90337913310002,3.13845309452378,2.50653892174154,1.95594525955573,1.74373793146647,1.53153060337722,2.61905783353927,0.475037525801852,0.118567293287685,0,0,0,0.00207432238965305,0,1,0,0,1,0
"200",6.4893,0.0798928901200369,1235,"zinst","DK",205,142.22,81.225,28.5,2.07,7.83,0,1000,13.3901578609337,13.7296815022305,13.662854486592,12.4232640789118,11.1836736712316,9.90337913310002,3.13845309452378,2.50653892174154,1.95594525955573,1.74373793146647,1.53153060337722,2.61905783353927,0.475037525801852,0.118567293287685,0,0,0,0.00207432238965305,0,1,0,0,1,0
"201",6.1232,0.0784120886156998,1236,"zinst","DK",205,139.35,78.09,28.5,1.99,7.88,0,1000,14.7313053097345,13.6132743362832,12.4003175014579,11.752355342448,11.1043931834381,9.88495959566334,2.65697721238938,1.59803097345133,1.14970027214411,1.26343059029353,1.37716090844295,2.66657812743699,0,0,0.000233009136266442,0.00073681267413983,0.00124061621201322,0.00235853014938387,0,0,0,0,1,0
"202",5.1758,0.0662799334101677,1237,"zinst","DK",205,139.35,78.09,28.5,1.99,7.88,0,1000,14.7313053097345,13.6132743362832,12.4003175014579,11.752355342448,11.1043931834381,9.88495959566334,2.65697721238938,1.59803097345133,1.14970027214411,1.26343059029353,1.37716090844295,2.66657812743699,0,0,0.000233009136266442,0.00073681267413983,0.00124061621201322,0.00235853014938387,0,0,0,0,1,0
"203",10.215,0.124451754385965,1238,"zinst","DK",205,138.37,82.08,28.5,2.26,7.87,0,1000,15.1776203966756,12.9917701223755,11.7635022969812,11.2710606286407,10.7786189603001,9.87867329872051,1.9231430587063,1.24064011671942,1.05441535316491,1.20606406082951,1.3577127684941,2.67499979286633,0,7.34594253983269e-06,0.000344254860593651,0.000848048605288564,0.00135184234998348,0.00236223623488961,0,1,0,0,1,0
"204",11.817,0.143969298245614,1239,"zinst","DK",205,138.37,82.08,28.5,2.26,7.87,0,1000,15.1776203966756,12.9917701223755,11.7635022969812,11.2710606286407,10.7786189603001,9.87867329872051,1.9231430587063,1.24064011671942,1.05441535316491,1.20606406082951,1.3577127684941,2.67499979286633,0,7.34594253983269e-06,0.000344254860593651,0.000848048605288564,0.00135184234998348,0.00236223623488961,0,1,0,0,1,0
"205",8.2046,0.103183047223794,1240,"zinst","DK",205,140.12,79.515,28.5,2.1,7.87,0,1000,13.6272847194265,13.5239920430838,12.7655648235497,12.0415294193632,11.318155396241,9.88802462162788,2.95298059918877,1.94592966377177,1.28182415801821,1.34346017567655,1.41905276109281,2.66310651270408,0,0,0.000168944003100174,0.000663261641800685,0.0011638364658012,0.00159455813972606,0,0,0,0,1,0
"206",7.9829,0.100394894045149,1241,"zinst","DK",205,140.12,79.515,28.5,2.1,7.87,0,1000,13.6272847194265,13.5239920430838,12.7655648235497,12.0415294193632,11.318155396241,9.88802462162788,2.95298059918877,1.94592966377177,1.28182415801821,1.34346017567655,1.41905276109281,2.66310651270408,0,0,0.000168944003100174,0.000663261641800685,0.0011638364658012,0.00159455813972606,0,0,0,0,1,0
"207",6.1691,0.0754537671232877,1242,"zinst","DK",205,142.1,81.76,28,1.81,7.79,0,1000,9.31411321539861,9.02258501558054,8.34749465838867,7.74319115414775,7.13888764990684,11.2787373871592,3.1687711859117,3.95847160276385,3.92580875017086,3.54198969590584,3.15817064164083,3.32038640747945,0,0,0,0,0,0,0,1,0,0,1,0
"208",6.8146,0.0833488258317025,1243,"zinst","DK",205,142.1,81.76,28,1.81,7.79,0,1000,9.31411321539861,9.02258501558054,8.34749465838867,7.74319115414775,7.13888764990684,11.2787373871592,3.1687711859117,3.95847160276385,3.92580875017086,3.54198969590584,3.15817064164083,3.32038640747945,0,0,0,0,0,0,0,1,0,0,1,0
"209",4.2806,0.0521769868356899,1244,"zinst","DK",205,140.6,82.04,28,1.9,7.79,0,1000,9.78976613848158,8.62532951660117,7.47911426400601,7.29935306199374,7.14550335776979,11.2672891641735,4.03788487246149,3.90902150308088,3.38473607805114,3.26002061893736,3.14601798810742,3.33136356549815,0,0,0,0,0,0,0,0,0,0,1,0
"210",8.3511,0.101793027791321,1245,"zinst","DK",205,140.6,82.04,28,1.9,7.79,0,1000,9.78976613848158,8.62532951660117,7.47911426400601,7.29935306199374,7.14550335776979,11.2672891641735,4.03788487246149,3.90902150308088,3.38473607805114,3.26002061893736,3.14601798810742,3.33136356549815,0,0,0,0,0,0,0,0,0,0,1,0
"211",4.8744,0.0626207605344296,1246,"zinst","DK",205,139.53,77.84,28,1.99,7.8,0,1000,9.74717196501554,7.9798972972973,7.03545155188117,7.31570097386674,7.59595039585231,11.2592037751661,4.45610586791681,3.64525123243243,3.08382254542907,3.17821564619784,3.27260874696662,3.3158325510414,0,0,0,0,0,0,0,0,0,0,1,0
"212",6.4714,0.0831372045220966,1247,"zinst","DK",205,139.53,77.84,28,1.99,7.8,0,1000,9.74717196501554,7.9798972972973,7.03545155188117,7.31570097386674,7.59595039585231,11.2592037751661,4.45610586791681,3.64525123243243,3.08382254542907,3.17821564619784,3.27260874696662,3.3158325510414,0,0,0,0,0,0,0,0,0,0,1,0
"213",5.6782,0.0742830978545264,1248,"zinst","DK",205,138.48,76.44,28,1.87,7.8,0,1000,9.29963133920102,7.24466383826453,6.86652078774617,7.22587062122602,7.58522045470588,11.3251440679561,4.48178717656012,3.25267287648246,2.92875251641138,3.08091150304485,3.23307048967832,3.31286647831758,0,0,0,0,0,0,0,0,0,1,1,0
"214",6.664,0.0871794871794872,1249,"zinst","DK",205,138.48,76.44,28,1.87,7.8,0,1000,9.29963133920102,7.24466383826453,6.86652078774617,7.22587062122602,7.58522045470588,11.3251440679561,4.48178717656012,3.25267287648246,2.92875251641138,3.08091150304485,3.23307048967832,3.31286647831758,0,0,0,0,0,0,0,0,0,1,1,0
"215",8.8794,0.113257653061224,1250,"zinst","DK",205,137.42,78.4,28,2.16,7.79,0,1000,8.50337837837838,6.63581102901002,6.71723180262223,7.15642317380353,7.59561454498482,11.3612008120295,4.16497060810811,2.79481283273198,2.73773677581864,2.967459697733,3.19718261964735,3.31467481901254,0,0,0,0,0,0,0,1,0,0,1,0
"216",9.92,0.126530612244898,1251,"zinst","DK",205,137.42,78.4,28,2.16,7.79,0,1000,8.50337837837838,6.63581102901002,6.71723180262223,7.15642317380353,7.59561454498482,11.3612008120295,4.16497060810811,2.79481283273198,2.73773677581864,2.967459697733,3.19718261964735,3.31467481901254,0,0,0,0,0,0,0,1,0,0,1,0
"217",11.332,0.187104763477256,1258,"bls","DE",206,51.883,60.565,27.91,8.81,7.88,1,1000,5.39598722222222,5.15215362918012,3.89685565899342,2.57031724291366,1.2437788268339,3.37176585483383,4.28058888333333,3.90586708264764,3.21067876704233,2.49398649197333,1.77729421690433,2.36285425403776,0.1099109225,0.0942572123682616,0.0711340086419667,0.0475344174494031,0.0239348262568395,0.00290182829749846,0,1,0,0,1,0
"218",9.7862,0.208963956269218,1269,"bls","DE",206,51,46.832,29.27,4.89,7.88,1,1000,6.71824101694915,5.26937045604922,4.08999678449542,2.91195283439421,2.2622568264317,6.93241793986607,1.16945714237288,1.33668524650582,0.941816683499346,0.544953262056315,0.341754646119348,1.35746915008251,0,0,0,0,0,0,0,1,0,0,1,0
"219",9.7775,0.177611262488647,1341,"bls","DE",206,54.6,55.05,26.09,5.3,8.04,1,1000,27.5,27.1613936813802,23.472336791362,21.4859508588154,20.1180081645228,16.3053208213724,1.5647,1.56956746583016,1.59370867880441,1.2782214896403,0.877682323037819,1.29317999970754,0.33173,0.355747769437598,0.602544463465202,0.566320696295155,0.447020072402372,0.413217012217751,0,1,0,0,1,0
"220",16.344,0.245767044600162,1362,"bls","DE",206,49.9,66.502,38.89,5.02,7.75,1,1000,12.5461128850695,12.8707214189386,10.6186561012708,8.64202520554858,6.66539430982638,11.0878327839704,4.09437424318192,4.32253148932695,3.60241472449831,2.65082816278467,1.69924160107103,3.01197588817251,0,0,0,0,0,0,0,1,0,0,1,0
"221",22.451,0.249438926293803,1372,"bls","DE",206,33.967,90.006,64.29,3.51,7.59,1,1000,13.7822727272727,14.2178747573209,12.4615608781135,10.0939869173392,7.71275441775101,12.434860425746,2.34284545454545,2.25151984570939,1.61325678508464,1.19715600547464,0.792876689098567,1.20759328571864,0,0,0,0,0,0,0,1,0,0,1,0
"222",18.256,0.175741239892183,1396,"bls","DE",206,54.833,103.88,52.2,6.28,7.53,1,1000,17.5593211666667,19.6060845119048,18.5512292411508,16.4916843834311,14.4252486446462,14.0207018202969,1.41912584833333,1.61498317988095,1.19795084443884,0.778576698554006,0.359485147280356,1.19419218199448,0,0,0,0,0,0,0,1,0,0,1,0
"223",7.809,0.0966460396039604,1408,"bls","DE",206,47.367,80.8,40,3.61,7.48,1,1000,12.6718243421144,12.5641522663969,12.5029523758454,12.7819211012944,13.0994423200339,12.0420958462122,0.861322317600432,0.840676197081607,0.791502856048627,0.630264367166632,0.455456637410045,0.539529907641422,0.513266220819534,0.287748852763882,0.0587949705965043,0.0651043875077049,0.100235294507987,0.125933937872383,0,1,0,0,1,0
"224",6.0732,0.0994693396226415,1426,"bls","DE",206,45.467,61.056,42.4,4.01,7.12,1,1000,16.33606841437,16.4187271018104,16.0249363110402,15.443997761958,14.8660469864859,18.1897309546389,2.17296504593323,1.93041000112526,1.55482418863043,1.16038278644159,0.767715749362775,1.37594611531994,1.15778208479598,0.52346306483365,0.224467744418784,0.129625558121632,0.0349789838337182,0,0,1,0,0,1,0
"225",21.458,0.406401515151515,1448,"bls","DE",206,141.48,52.8,20,6.5,8.9,1,1000,-1.48375,-1.5075,-0.88625,-0.84125,-0.82875,0.475942922101233,1.450875,1.482,2.4694,3.72525,4.35495,2.96750781321048,0,0,0,0,0,0,0,1,0,0,1,0
"226",7.1617,0.307237237237237,1449,"bls","CH",207,27.517,23.31,22.2,3.67,7.1,1,1000,15.5500039668587,16.32750375,15.8781193249138,14.9476979447507,14.0196756722161,16.3646096201424,3.07011168752633,2.6189422825,2.25055506065072,1.85247734745634,1.43326728641487,1.85020577534315,0,0,0,0,0,0,1,0,0,0,1,0
"227",6.7922,0.236950985522414,1450,"bls","CH",207,27.167,28.665,27.3,3.64,7.1,1,1000,15.720835,16.42812625,15.4077773617867,14.6346400313608,13.9306231349552,16.5555450340889,3.15871195699311,2.57527259,1.89656589601478,1.61403385921262,1.34599542629023,1.92033110858899,0,0,0,0,0,0,0,1,0,0,1,0
"228",4.2151,0.126261083153607,1451,"bls","CH",207,26.983,33.384,32.1,3.61,7.1,1,1000,15.8236137776844,16.341665,15.0721531318352,14.431312751506,13.8872996951927,16.4555772286585,3.14675099310966,2.5562069975,1.57487665992112,1.39196847844348,1.26364539868957,1.90753211497433,0,0,0,0,0,0,0,1,0,0,1,0
"229",1.9871,0.119993961352657,1452,"bls","CH",207,24.833,16.56,24,3.35,6.8,1,1000,11.2193330065942,11.6370222222222,9.30821061579618,6.41645,2.98295,4.3005,3.51759717296382,2.99017861728395,2.55964767357552,2.058105225,1.420808575,0.7226,0,0,0,0,0,0,1,0,0,0,1,0
"230",0.97046,0.0748119025593586,1453,"bls","CH",207,24.15,12.972,18.8,3.55,6.9,1,1000,11.8637281011279,11.18375,8.69625,5.855,2.115,5.66,3.38147890774368,2.8720575,2.42460375,1.970665,1.183375875,0.71181,0,0,0,0,0,0,0,1,0,0,1,0
"231",0.62106,0.0353477518497439,1454,"bls","CH",207,24.9,17.57,25.1,3.01,6.8,1,1000,10.9435684878862,11.7,9.56,6.7,3.28,3.884,3.58180908565501,3.05436,2.5755,2.1074,1.49912,1.417996,0,0,0,0,0,0,0,0,1,0,1,0
